Batch,Company,Founder_or_company,LinkedIn,Twitter,Github
Winter_2026,Axionorbital_Space,Dhenenjay Yadav,https://www.linkedin.com/in/dhenenjay-yadav/,https://x.com/dhenenjay,
Winter_2026,Axionorbital_Space,AxionOrbital Space : SOTA Foundation Models for 24/7 Earth Observation,https://www.linkedin.com/in/dhenenjay-yadav/,,
Winter_2026,Axionorbital_Space,AxionOrbital Space,https://www.linkedin.com/company/axion-orbital/,https://x.com/axionorbital,https://x.com/axionorbital
Winter_2026,Sentrial,Neel Sharma,https://www.linkedin.com/in/neelshar,https://x.com/theneelshar,
Winter_2026,Sentrial,Anay Shukla,https://www.linkedin.com/in/anayrshukla/,https://x.com/anayrshukla,
Winter_2026,Sentrial,Sentrial: Production Monitoring for AI Agent Behavior,http://linkedin.com/in/neelshar,,
Winter_2026,Sentrial,Sentrial,https://www.linkedin.com/company/sentrial,https://x.com/sentrial_dev,
Winter_2026,Lance,Gavin Brennen,https://www.linkedin.com/in/gavinbrennen/,https://x.com/GavinBrennen,
Winter_2026,Lance,Caleb Chan,https://www.linkedin.com/in/caleb-chan-327b14239/,https://x.com/calebychan,
Winter_2026,Lance,Gatik Trivedi,https://www.linkedin.com/in/gatik-trivedi,https://x.com/GatikTriv,
Winter_2026,Lance,Lance,https://www.linkedin.com/company/trylance/,https://x.com/TryLance,
Winter_2026,Voxel_Energy,Max Pfeiffer,https://www.linkedin.com/in/maxpfeiffer/,,
Winter_2026,Voxel_Energy,Evan Schmidt,https://www.linkedin.com/in/zephyrschmidt/,,
Winter_2026,Voxel_Energy,Casey Spencer,https://linkedin.com/in/casey-spencer,https://x.com/recnepsyesac,
Winter_2026,Voxel_Energy,Voxel Energy - Rapidly deployed data centers. Power included.,https://www.linkedin.com/in/casey-spencer/,,
Winter_2026,Voxel_Energy,Voxel Energy,https://www.linkedin.com/company/voxel-energy/,,
Winter_2026,Didit,Alberto Rosas,https://www.linkedin.com/in/albertorosasg/,https://x.com/albertorosasg,
Winter_2026,Didit,Alejandro Rosas,https://www.linkedin.com/in/alejandrorosasgarcia/,https://x.com/_arosasg,
Winter_2026,Didit,Didit,https://www.linkedin.com/company/diditprotocol/,https://x.com/Diditprotocol,https://x.com/Diditprotocol
Winter_2026,Ditto_Biosciences,Adair Borges,https://www.linkedin.com/in/adair-borges-729857222/,,
Winter_2026,Ditto_Biosciences,Dennis Sun,https://www.linkedin.com/in/dennis-sun-57740532/,https://x.com/mezarque,
Winter_2026,Ditto_Biosciences,Emily Weiss,https://www.linkedin.com/in/emily-weiss-939559124,https://x.com/emilycpierce,
Winter_2026,Ditto_Biosciences,Ditto Bio – Evolutionary therapies for autoimmune disease,https://www.linkedin.com/in/adair-borges-729857222/,,
Winter_2026,Ditto_Biosciences,Ditto Biosciences,http://linkedin.com/company/dittobio,https://x.com/dittobio,https://x.com/dittobio
Winter_2026,Crow,Jai Bhatia,https://www.linkedin.com/in/jai-bhatia-/,https://x.com/jaixbhatia,
Winter_2026,Crow,Aryan Vij,https://www.linkedin.com/in/aryanvij/,https://x.com/aryanvij02,
Winter_2026,Crow,Crow - Let users control your app through chat,https://www.linkedin.com/company/110243701/,https://x.com/usecrow_ai,
Winter_2026,Crow,Crow,https://www.linkedin.com/company/110243701/,https://x.com/usecrow_ai,
Winter_2026,Forum,Owen Botkin,https://www.linkedin.com/in/owen-botkin,https://x.com/owenbotkin,
Winter_2026,Forum,Joseph Thomas,https://www.linkedin.com/in/joseph-philip-thomas/,https://x.com/josephpthomas,
Winter_2026,Forum,Forum,https://www.linkedin.com/company/forum-markets-group/,https://x.com/forumdotmarket,
Winter_2026,Beacon_Health,Obinna Akahara,https://linkedin.com/in/obinnaakahara,https://x.com/ObinnaAka,
Winter_2026,Beacon_Health,Mark Pothen,https://www.linkedin.com/in/mark-pothen/,,
Winter_2026,Beacon_Health,Beacon Health - AI Agents For Primary Care 🚀,https://www.linkedin.com/in/mark-pothen/,,
Winter_2026,Beacon_Health,Beacon Health,https://www.linkedin.com/company/beacon-health-ai/,,
Winter_2026,Ramain,Shourya Vir Jain,https://www.linkedin.com/in/shouryavirjain/,https://x.com/SveeVJ,
Winter_2026,Ramain,Vansh Ramani,https://www.linkedin.com/in/ramanivansh/,https://x.com/vansh_ramani,
Winter_2026,Ramain,RamAIn,https://www.linkedin.com/company/ramain,https://x.com/ramainai,
Winter_2026,Axis_2,Ian Wang,https://www.linkedin.com/in/ian-wang-m1n1,,
Winter_2026,Axis_2,Eric Zhu,https://www.linkedin.com/in/eric-zhu-774a4918b/,,
Winter_2026,Axis_2,Axis,https://www.linkedin.com/company/axiscommodities,,
Winter_2026,Vela,Gobhanu Sasankar Korisepati,https://www.linkedin.com/in/gobhanu/,https://x.com/gobhanusk,
Winter_2026,Vela,Saatvik Suryajit Korisepati,https://www.linkedin.com/in/saatvik-suryajit-korisepati,,
Winter_2026,Vela,Vela,https://www.linkedin.com/company/tryvela/,https://x.com/try_vela_ai,
Winter_2026,Beesafe_Ai,Ariana Mirian,https://www.linkedin.com/in/arianamirian/,,
Winter_2026,Beesafe_Ai,Daniel Spokoyny,https://www.linkedin.com/in/spokoyny/,https://x.com/daniel_spokoyny,
Winter_2026,Beesafe_Ai,Nikolai Vogler,https://www.linkedin.com/in/nikolai-vogler,,
Winter_2026,Beesafe_Ai,BeeSafe AI (W26) — Fraud Prevention Platform for Trust-Based Scams,https://www.linkedin.com/in/arianamirian,,
Winter_2026,Beesafe_Ai,BeeSafe AI,https://www.linkedin.com/company/beesafe-ai,,
Winter_2026,Lucent,Alisa Rae,https://www.linkedin.com/in/wualisa/,https://x.com/raealisa_,
Winter_2026,Lucent,Lucent,https://www.linkedin.com/company/lucenthq,https://x.com/lucent_hq,
Winter_2026,Beyond_Reach_Labs,Pele Collins,https://www.linkedin.com/in/pelecollins/,,
Winter_2026,Beyond_Reach_Labs,Mitchell Fogelson,https://www.linkedin.com/in/mitchell-fogelson,,
Winter_2026,Beyond_Reach_Labs,Beyond Reach Labs,https://www.linkedin.com/company/beyond-reach-labs-inc/,,
Winter_2026,Dronetector,Thomas Doherty,https://www.linkedin.com/in/thomas-doherty-940b87302,,
Winter_2026,Dronetector,Matthew Moore,https://www.linkedin.com/in/mmoore2/,,
Winter_2026,Librar_Labs,Jonathan Görtz,https://www.linkedin.com/in/jonathangortz/,https://x.com/jonathan_gortz,
Winter_2026,Librar_Labs,Carl-Hugo Jacobsson,https://www.linkedin.com/in/chjacobsson,,
Winter_2026,Librar_Labs,Sina Kenes,https://www.linkedin.com/in/umut-sina-kenes-17892b164/,,
Winter_2026,Librar_Labs,Kaan Sirin,https://www.linkedin.com/in/kaan-sirin-b0a6321b6,,
Winter_2026,Librar_Labs,Librar Labs - AI for librarians,https://www.linkedin.com/in/jonathangortz,,
Winter_2026,Librar_Labs,Librar Labs,https://www.linkedin.com/company/librar/,https://x.com/LibrarLabs,
Winter_2026,Autumn_Ai,Shiv Kampani,https://www.linkedin.com/in/shivkampani,https://x.com/shiv_kampani,
Winter_2026,Autumn_Ai,Vishnu Sampathkumar,https://www.linkedin.com/in/vishnu-sampathkumar/,https://x.com/VishnuSampathk1,
Winter_2026,Autumn_Ai,Autumn AI,https://www.linkedin.com/company/autumn-ai-inc/,https://x.com/autumn_ai_inc,
Winter_2026,Runanywhere,Shubham Malhotra,https://www.linkedin.com/in/shubham-malhotra-fg890a23a/,https://x.com/ShubhamMal72313,
Winter_2026,Runanywhere,Sanchit Monga,https://www.linkedin.com/in/sanchitmonga22/,https://x.com/sanchitmonga22,
Winter_2026,Runanywhere,RunAnywhere: The default way to run On-Device AI at scale,https://www.linkedin.com/in/sanchitmonga22/,,https://github.com/RunanywhereAI/runanywhere-sdks
Winter_2026,Runanywhere,RunAnywhere,https://www.linkedin.com/company/runanywhere/,https://x.com/RunAnywhereAI,
Winter_2026,O11,Aryah Oztanir,https://www.linkedin.com/in/aryah-oztanir/,https://x.com/aryah_oztanir,
Winter_2026,O11,Ajay Misra,https://www.linkedin.com/in/ajay-misra/,https://x.com/ajaymisraaa,
Winter_2026,O11,o11,https://www.linkedin.com/company/o11-ai,,
Winter_2026,Veriad,Rohan Mahendraker,https://www.linkedin.com/in/rohanmahen/,https://x.com/mahendrakerr,
Winter_2026,Veriad,Anton Muratov,https://www.linkedin.com/in/antonmuratov/,,
Winter_2026,Veriad,Veriad,https://www.linkedin.com/company/veriad,https://x.com/veriad_ai,https://x.com/veriad_ai
Winter_2026,Origin_Bio,Malhar Bhide,https://www.linkedin.com/in/malhar-bhide-9002791a7/,https://x.com/malhar317,
Winter_2026,Origin_Bio,Yash Rathod,https://www.linkedin.com/in/yrraadi,https://x.com/YashRathod_75,
Winter_2026,Origin_Bio,Origin,https://www.linkedin.com/company/origin-bio-inc/,https://x.com/origin_bio,
Winter_2026,Ruma_Care,Christina Huang,https://www.linkedin.com/in/christina-huang-507901a6/,,
Winter_2026,Ruma_Care,Meng Fei Shen,https://www.linkedin.com/in/mengfei-shen/,,
Winter_2026,Ruma_Care,Ruma Care: We help clinics get patients on their biologics faster,https://www.linkedin.com/in/mengfei-shen/,,
Winter_2026,Ruma_Care,Ruma Care,https://www.linkedin.com/company/ruma-care/,,https://github.com/rumacare
Winter_2026,Kyten_Technologies,Lucas Maddox,https://www.linkedin.com/in/lucasmaddox,https://x.com/maddox_lucas,
Winter_2026,Kyten_Technologies,Cooper McBride,https://www.linkedin.com/in/cooper-mcbride/,,
Winter_2026,Kyten_Technologies,Kyten - The modern aerospace battery pack supplier,https://www.linkedin.com/in/cooper-mcbride/,,
Winter_2026,Kyten_Technologies,Kyten Technologies,https://www.linkedin.com/company/111249039/admin/dashboard/,https://x.com/KytenTech,
Winter_2026,Oxus,Janet Liu,https://www.linkedin.com/in/liujanet8/,,
Winter_2026,Oxus,Melinda Liu,https://www.linkedin.com/in/melinda-314-liu/,,
Winter_2026,Oxus,Christine Watts,https://www.linkedin.com/in/christinewatts2018/,,
Winter_2026,Oxus,Oxus: AI-native automation for SOX audits,https://www.linkedin.com/in/liujanet8/,,
Winter_2026,Oxus,Oxus,https://www.linkedin.com/company/oxus-audit,,
Winter_2026,Mendral,Sam Alba,https://www.linkedin.com/in/samalba/,https://x.com/sam_alba,
Winter_2026,Mendral,Andrea Luzzardi,https://www.linkedin.com/in/aluzzardi/,https://x.com/aluzzardi,
Winter_2026,Mendral,Mendral,https://www.linkedin.com/company/mendral/,https://x.com/MendralHQ,
Winter_2026,Patientdeskai,Emre Kaplaner,https://www.linkedin.com/in/emre-kaplaner-7b3a3b15b/,,
Winter_2026,Patientdeskai,Fikri San Koktas,https://www.linkedin.com/in/fikri-san-koktas-47a73b1ab/,,
Winter_2026,Patientdeskai,Oncel Ozgul,https://www.linkedin.com/in/oncelozgul,,
Winter_2026,Patientdeskai,Patientdesk.ai,https://www.linkedin.com/company/patientdesk-ai/,,
Winter_2026,Condor_Energy,Jean Costa de Beauregard,https://www.linkedin.com/in/jean-costa-de-beauregard/,,
Winter_2026,Condor_Energy,Clément Grivel,https://www.linkedin.com/in/cl%C3%A9ment-grivel/,,
Winter_2026,Condor_Energy,Florian Pérocheau,https://www.linkedin.com/in/florian-perocheau/,,
Winter_2026,Travo,Clarence Chen,https://linkedin.com/in/clarence-chen123,,
Winter_2026,Travo,Alexander Calafiura,https://linkedin.com/in/alexandercalafiura,,
Winter_2026,Travo,Michael Dalva,https://www.linkedin.com/in/michaeldalva/,,
Winter_2026,Travo,Ashwin Sriram,https://www.linkedin.com/in/ashwin-sriram/,,
Winter_2026,Travo,Travo,https://www.linkedin.com/company/travoai1,,
Winter_2026,Shofo,Bryan Hong,https://www.linkedin.com/in/zixihong,https://x.com/zixihong_,
Winter_2026,Shofo,Andre Braga,https://www.linkedin.com/in/andre-braga-ucsb,,
Winter_2026,Shofo,Braiden Dishman,https://www.linkedin.com/in/braiden-dishman/,https://x.com/BraidenDishman,
Winter_2026,Shofo,Alexzendor Misra,https://www.linkedin.com/in/alexzendor-misra-15907a23b/,https://x.com/AlexzendorMisra,
Winter_2026,Shofo,Shofo - Common Crawl for Videos,https://www.linkedin.com/company/shofoai,https://x.com/shofoai,
Winter_2026,Shofo,Shofo,https://www.linkedin.com/company/shofoai/,https://x.com/shofoai,
Winter_2026,Clam,Vaibhav Agrawal,https://www.linkedin.com/in/vaibagra/,https://x.com/vaibagra,
Winter_2026,Clam,Anshul Paul,https://www.linkedin.com/in/anshulpaul30/,,
Winter_2026,Clam,Clam,https://www.linkedin.com/company/tryclam,,
Winter_2026,Q2Q,Brianna Lin,https://www.linkedin.com/in/brianna-lin/,https://x.com/briannajlin,
Winter_2026,Q2Q,Claire Wu,https://www.linkedin.com/in/claire-wu-2b30b6184,,
Winter_2026,Q2Q,Q2Q - AI Native Deal Sourcing for Private Equity,https://www.linkedin.com/in/brianna-lin/,,
Winter_2026,Q2Q,Q2Q,https://www.linkedin.com/company/q2q-ai,https://x.com/tryq2q,
Winter_2026,Unisson,Varun Mathur,https://www.linkedin.com/in/varun-m-451410a2/,https://x.com/vmathur6,
Winter_2026,Unisson,Tom Achache,https://www.linkedin.com/in/tom-achache/,,
Winter_2026,Unisson,Unisson,https://www.linkedin.com/company/unisson-ai,,
Winter_2026,Return_Signals,Ilya Valmianski,https://www.linkedin.com/in/ilya-x-valmianski/,https://x.com/valmianski,
Winter_2026,Return_Signals,Alejandro Zaniolo,https://www.linkedin.com/in/alejandrozaniolo/,,
Winter_2026,Return_Signals,Return Signals,https://www.linkedin.com/company/return-signals/,,https://github.com/MaterialModel
Winter_2026,Rhizome_Ai,Chetan Mishra,https://linkedin.com/in/chemishra,,
Winter_2026,Rhizome_Ai,Rhizome AI - Know what the FDA thinks,http://linkedin.com/in/chemishra,,
Winter_2026,Rhizome_Ai,Rhizome AI,https://www.linkedin.com/company/rhizomeai/,,
Winter_2026,Resonate,Sam Kaplan,https://www.linkedin.com/in/samrkaplan/,https://x.com/samrkaplan,
Winter_2026,Corvera,Dirk Breeuwer,https://www.linkedin.com/in/dirkbreeuwer/,,
Winter_2026,Corvera,Matthew Collins,https://www.linkedin.com/in/itsmcollins,https://x.com/matthewncollins,
Winter_2026,Corvera,Christopher Kong,https://www.linkedin.com/in/cwnkong/,https://x.com/chriskong852,
Winter_2026,Corvera,Corvera 🛒 | AI ops for CPG brands,https://www.linkedin.com/in/cwnkong/,,
Winter_2026,Corvera,Corvera,https://www.linkedin.com/company/covera-ai/,https://x.com/corveraai,
Winter_2026,Compresr,Berke Argin,https://www.linkedin.com/in/arginberke/,,
Winter_2026,Compresr,Kamel Charaf,https://www.linkedin.com/in/kamel-charaf/,https://x.com/KamelCharaf,
Winter_2026,Compresr,Oussama Gabouj,https://www.linkedin.com/in/oussama-gabouj-775235194,,
Winter_2026,Compresr,Ivan Zakazov,http://linkedin.com/in/ivan-zakazov,https://x.com/ivanzakazov?s=21,
Winter_2026,Compresr,Compresr,https://www.linkedin.com/company/compresr/,,
Winter_2026,Catchback_Cards,Sophia Kim,https://www.linkedin.com/in/sophia-sol-kim/,,
Winter_2026,Catchback_Cards,Joseph Zhang,https://www.linkedin.com/in/joseph-zhang-116152187/,https://x.com/sohan_zhang,
Winter_2026,Catchback_Cards,CatchBack Cards,https://www.linkedin.com/company/109636610/admin/dashboard/,https://x.com/catchback_cards,
Winter_2026,Button_Computer,Chris Nolet,https://www.linkedin.com/in/chrisnolet,,
Winter_2026,Button_Computer,Ryan Burgoyne,https://linkedin.com/in/ryansburgoyne,https://x.com/spacecrafter3d,
Winter_2026,Button_Computer,Button Computer,https://www.linkedin.com/company/buttoncomputer,https://x.com/buttoncomputer,https://x.com/buttoncomputer
Winter_2026,Polymath,Dylan Ma,https://www.linkedin.com/in/dylan-ma-45725b158/,,
Winter_2026,Polymath,Naren Yenuganti,https://www.linkedin.com/in/narenyenuganti/,,
Winter_2026,Polymath,Polymath,https://www.linkedin.com/company/polymath-ai-labs,https://x.com/polymath_labs,
Winter_2026,Cascade,Adam AlSayyad,https://www.linkedin.com/in/aalsayyad,https://x.com/adam_alsayyad,
Winter_2026,Cascade,Haluk Cem Demirhan,https://www.linkedin.com/in/halukcemdemirhan/,,
Winter_2026,Cascade,Cascade,https://www.linkedin.com/company/runcascade/,https://x.com/cascade_intel,
Winter_2026,Panta,Vincent Chen,https://linkedin.com/in/zihong-chen,https://x.com/dsdvincent,
Winter_2026,Panta,Frank Wang,https://www.linkedin.com/in/jiangdawang/,,
Winter_2026,Panta,Panta,https://www.linkedin.com/company/pantainsure/,,https://github.com/Panta-Insure
Winter_2026,Sparkles,Ai Daniil Bekirov,https://www.linkedin.com/in/aidaniilbekirov/,https://x.com/aidaniil,
Winter_2026,Sparkles,Sparkles,https://www.linkedin.com/company/sparkles-dev,https://x.com/Sparklesdotdev,https://x.com/Sparklesdotdev
Winter_2026,Haladir,Jibran Hutchins,https://www.linkedin.com/in/jibran-hutchins-42500b26b/,https://x.com/jibranhutch,
Winter_2026,Haladir,Quan Huynh,https://www.linkedin.com/in/quanmhuynh/,https://x.com/quanmhuynh,
Winter_2026,Haladir,Preston Schmittou,https://www.linkedin.com/in/preston-schmittou-82442b28a/,,
Winter_2026,Haladir,Joseph Tso,https://www.linkedin.com/in/josephtso,https://x.com/josephtso914,
Winter_2026,Haladir,Haladir,https://www.linkedin.com/company/haladir/,https://x.com/Haladirofficial,
Winter_2026,Corelayer,Shipra Jha,https://www.linkedin.com/in/shipra-jha-9b021859/,,
Winter_2026,Corelayer,Mitch Radhuber,https://www.linkedin.com/in/mitchellradhuber,https://x.com/MRadhuber,
Winter_2026,Corelayer,Corelayer: AI on-call engineer for data pipelines,https://www.linkedin.com/in/mitchellradhuber/,,
Winter_2026,Corelayer,Corelayer,https://www.linkedin.com/company/108275403,https://x.com/CorelayerAI,
Winter_2026,Moda,Mohammed Al-Rasheed,https://www.linkedin.com/in/moalrs/,https://x.com/qtreplayz,
Winter_2026,Moda,Pranav Bedi,https://www.linkedin.com/in/pranavbedi/,https://x.com/pranavbedi,
Winter_2026,Moda,Moda,https://www.linkedin.com/company/modaflows,https://x.com/modaflows,
Winter_2026,Salus,Kevin Pan,https://www.linkedin.com/in/kevin-y-pan/,,
Winter_2026,Salus,Vedant Singh,https://www.linkedin.com/in/thevedantsingh/,https://x.com/thevedants1,
Winter_2026,Salus,Salus,https://www.linkedin.com/company/salus-dev/,,
Winter_2026,Cumulus_Labs,Suryaa Rajinikanth,https://www.linkedin.com/in/suryaa-rajinikanth,https://www.x.com/2uryaa,
Winter_2026,Cumulus_Labs,Veer Shah,https://www.linkedin.com/in/veer-shah-62aa8526a/,https://x.com/VeerCumulus,
Winter_2026,Cumulus_Labs,Cumulus Labs,https://www.linkedin.com/company/cumuluscomputelabs/,https://x.com/CumulusLabsIO,https://x.com/CumulusLabsIO
Winter_2026,Byteport,Jayram Palamadai,https://www.linkedin.com/in/jayram-palamadai/,,
Winter_2026,Byteport,Byteport,https://www.linkedin.com/company/byteport-io,,
Winter_2026,Hlabs,Paul Hetherington,https://www.linkedin.com/in/paul-hetherington/,https://x.com/paulcjh_,
Winter_2026,Hlabs,Hlabs,https://www.linkedin.com/company/hlaboratories,https://x.com/hlabs_,
Winter_2026,Visibl_Semiconductors,Jordon Kashanchi,https://www.linkedin.com/in/jordon-kashanchi-46357b143/,,
Winter_2026,Visibl_Semiconductors,Bryce Neil,https://www.linkedin.com/in/bryceneil/,https://x.com/BryceNeil__,
Winter_2026,Visibl_Semiconductors,Visibl Semiconductors,https://www.linkedin.com/company/visiblsemi/,https://x.com/visiblsemi,
Winter_2026,Spotpay,Thomas Cesare-Herriau,https://www.linkedin.com/in/thomascesareherriau/,,
Winter_2026,Spotpay,Zsika Phillip,https://www.linkedin.com/in/zsika/,,
Winter_2026,Spotpay,SpotPay,https://www.linkedin.com/company/spotpay-hq/,,
Winter_2026,Jinba,Shoya Matsumori,https://linkedin.com/in/smatsumori,https://x.com/pineforesta,
Winter_2026,Jinba,Takuya Norisugi,https://linkedin.com/in/takuya-norisugi-284790100,https://x.com/Gozengogo_,
Winter_2026,Jinba,Jinba,https://www.linkedin.com/company/jinba,,
Winter_2026,Legalos,Matthew Asir,https://www.linkedin.com/in/matthew-asir,https://x.com/assiirrrrrr,
Winter_2026,Legalos,Rachel Asir,https://www.linkedin.com/in/rachelasir,,
Winter_2026,Legalos,Claire Jutabha,https://www.linkedin.com/in/clairejutabha/,,
Winter_2026,Legalos,LegalOS - AI-Native Immigration Law Firm,https://www.linkedin.com/in/matthew-asir,,
Winter_2026,Legalos,LegalOS,https://www.linkedin.com/company/legalosai/,https://x.com/legalosai,
Winter_2026,Synthetic_Sciences,Aayam Bansal,https://www.linkedin.com/in/aayambansal/,https://x.com/aayambansal,
Winter_2026,Synthetic_Sciences,Ishaan Gangwani,https://www.linkedin.com/in/ishaan-gangwani-3a7792241/,,
Winter_2026,Octapulse,Paul Grech,https://www.linkedin.com/in/paul-l-grech-b4359591/,,
Winter_2026,Octapulse,Rohan Singh,https://www.linkedin.com/in/rohxnsxngh/,,
Winter_2026,Octapulse,OctaPulse,https://www.linkedin.com/company/106495616,,https://github.com/octapulse-dev
